index, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
0, 98 %, 41 %, 14569 MiB
1, 99 %, 43 %, 14565 MiB
2, 97 %, 44 %, 14565 MiB
3, 96 %, 45 %, 14545 MiB
0, 96 %, 45 %, 14569 MiB
1, 96 %, 44 %, 14565 MiB
2, 97 %, 46 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 96 %, 45 %, 14569 MiB
1, 96 %, 43 %, 14565 MiB
2, 98 %, 41 %, 14565 MiB
3, 98 %, 41 %, 14545 MiB
0, 98 %, 41 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 96 %, 46 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 98 %, 42 %, 14565 MiB
2, 97 %, 43 %, 14565 MiB
3, 97 %, 42 %, 14545 MiB
0, 99 %, 43 %, 14569 MiB
1, 96 %, 45 %, 14565 MiB
2, 98 %, 43 %, 14565 MiB
3, 98 %, 44 %, 14545 MiB
0, 98 %, 46 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 98 %, 41 %, 14565 MiB
2, 99 %, 44 %, 14565 MiB
3, 99 %, 43 %, 14545 MiB
0, 98 %, 42 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 97 %, 45 %, 14565 MiB
3, 96 %, 44 %, 14545 MiB
0, 96 %, 44 %, 14569 MiB
1, 98 %, 42 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 98 %, 46 %, 14565 MiB
2, 99 %, 42 %, 14565 MiB
3, 98 %, 42 %, 14545 MiB
0, 98 %, 41 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 96 %, 45 %, 14565 MiB
3, 96 %, 45 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 99 %, 43 %, 14565 MiB
2, 97 %, 46 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 96 %, 43 %, 14569 MiB
1, 96 %, 44 %, 14565 MiB
2, 98 %, 41 %, 14565 MiB
3, 98 %, 41 %, 14545 MiB
0, 98 %, 43 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 96 %, 46 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 98 %, 42 %, 14565 MiB
2, 97 %, 42 %, 14565 MiB
3, 96 %, 42 %, 14545 MiB
0, 99 %, 43 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 98 %, 44 %, 14565 MiB
3, 98 %, 44 %, 14545 MiB
0, 96 %, 43 %, 14569 MiB
1, 96 %, 45 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 98 %, 42 %, 14565 MiB
2, 99 %, 43 %, 14565 MiB
3, 99 %, 43 %, 14545 MiB
0, 98 %, 41 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 96 %, 44 %, 14565 MiB
3, 96 %, 43 %, 14545 MiB
0, 96 %, 45 %, 14569 MiB
1, 99 %, 43 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 96 %, 45 %, 14569 MiB
1, 98 %, 46 %, 14565 MiB
2, 98 %, 41 %, 14565 MiB
3, 98 %, 42 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 96 %, 46 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 98 %, 41 %, 14569 MiB
1, 99 %, 42 %, 14565 MiB
2, 96 %, 45 %, 14565 MiB
3, 96 %, 44 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 96 %, 44 %, 14565 MiB
2, 98 %, 41 %, 14565 MiB
3, 98 %, 42 %, 14545 MiB
0, 96 %, 44 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 98 %, 43 %, 14569 MiB
1, 98 %, 41 %, 14565 MiB
2, 98 %, 44 %, 14565 MiB
3, 99 %, 44 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 97 %, 45 %, 14565 MiB
3, 96 %, 44 %, 14545 MiB
0, 99 %, 44 %, 14569 MiB
1, 96 %, 42 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 96 %, 43 %, 14569 MiB
1, 98 %, 43 %, 14565 MiB
2, 99 %, 42 %, 14565 MiB
3, 98 %, 42 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 96 %, 45 %, 14565 MiB
3, 96 %, 45 %, 14545 MiB
0, 98 %, 41 %, 14569 MiB
1, 99 %, 43 %, 14565 MiB
2, 96 %, 46 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 96 %, 45 %, 14569 MiB
1, 96 %, 44 %, 14565 MiB
2, 98 %, 42 %, 14565 MiB
3, 98 %, 41 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 96 %, 46 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 98 %, 41 %, 14569 MiB
1, 98 %, 41 %, 14565 MiB
2, 96 %, 44 %, 14565 MiB
3, 96 %, 43 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 96 %, 45 %, 14565 MiB
2, 98 %, 43 %, 14565 MiB
3, 98 %, 43 %, 14545 MiB
0, 97 %, 42 %, 14569 MiB
1, 96 %, 45 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 98 %, 45 %, 14569 MiB
1, 98 %, 41 %, 14565 MiB
2, 99 %, 44 %, 14565 MiB
3, 99 %, 44 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 96 %, 44 %, 14565 MiB
3, 96 %, 44 %, 14545 MiB
0, 98 %, 42 %, 14569 MiB
1, 96 %, 41 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 95 %, 44 %, 14569 MiB
1, 98 %, 44 %, 14565 MiB
2, 98 %, 42 %, 14565 MiB
3, 98 %, 42 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 96 %, 45 %, 14565 MiB
3, 96 %, 45 %, 14545 MiB
0, 98 %, 42 %, 14569 MiB
1, 99 %, 43 %, 14565 MiB
2, 97 %, 46 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 95 %, 44 %, 14565 MiB
2, 98 %, 41 %, 14565 MiB
3, 98 %, 41 %, 14545 MiB
0, 96 %, 45 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 96 %, 46 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 98 %, 41 %, 14569 MiB
1, 98 %, 41 %, 14565 MiB
2, 96 %, 42 %, 14565 MiB
3, 96 %, 42 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 98 %, 44 %, 14565 MiB
3, 98 %, 45 %, 14545 MiB
0, 97 %, 42 %, 14569 MiB
1, 96 %, 45 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 98 %, 45 %, 14569 MiB
1, 98 %, 41 %, 14565 MiB
2, 99 %, 43 %, 14565 MiB
3, 99 %, 43 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 96 %, 44 %, 14565 MiB
3, 96 %, 44 %, 14545 MiB
0, 99 %, 43 %, 14569 MiB
1, 98 %, 43 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 95 %, 44 %, 14569 MiB
1, 98 %, 46 %, 14565 MiB
2, 98 %, 42 %, 14565 MiB
3, 98 %, 42 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 96 %, 45 %, 14565 MiB
3, 96 %, 45 %, 14545 MiB
0, 98 %, 42 %, 14569 MiB
1, 98 %, 42 %, 14565 MiB
2, 97 %, 46 %, 14565 MiB
3, 96 %, 45 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 96 %, 45 %, 14565 MiB
2, 98 %, 41 %, 14565 MiB
3, 98 %, 41 %, 14545 MiB
0, 96 %, 44 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 96 %, 46 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 98 %, 42 %, 14569 MiB
1, 98 %, 41 %, 14565 MiB
2, 96 %, 42 %, 14565 MiB
3, 96 %, 42 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 98 %, 45 %, 14565 MiB
3, 98 %, 45 %, 14545 MiB
0, 99 %, 44 %, 14569 MiB
1, 96 %, 43 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 95 %, 44 %, 14569 MiB
1, 98 %, 43 %, 14565 MiB
2, 99 %, 43 %, 14565 MiB
3, 99 %, 43 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 96 %, 44 %, 14565 MiB
3, 96 %, 45 %, 14545 MiB
0, 98 %, 42 %, 14569 MiB
1, 99 %, 44 %, 14565 MiB
2, 96 %, 46 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 93 %, 44 %, 14569 MiB
1, 98 %, 45 %, 14565 MiB
2, 98 %, 41 %, 14565 MiB
3, 98 %, 41 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 98 %, 41 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 98 %, 41 %, 14569 MiB
1, 98 %, 42 %, 14565 MiB
2, 96 %, 45 %, 14565 MiB
3, 96 %, 45 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 96 %, 45 %, 14565 MiB
2, 96 %, 45 %, 14565 MiB
3, 96 %, 45 %, 14545 MiB
0, 96 %, 42 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 98 %, 41 %, 14565 MiB
3, 98 %, 42 %, 14545 MiB
0, 98 %, 43 %, 14569 MiB
1, 98 %, 41 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 99 %, 44 %, 14565 MiB
3, 99 %, 44 %, 14545 MiB
0, 99 %, 43 %, 14569 MiB
1, 96 %, 42 %, 14565 MiB
2, 97 %, 45 %, 14565 MiB
3, 97 %, 45 %, 14545 MiB
0, 96 %, 44 %, 14569 MiB
1, 98 %, 45 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 99 %, 42 %, 14565 MiB
3, 98 %, 42 %, 14545 MiB
0, 98 %, 41 %, 14569 MiB
1, 99 %, 43 %, 14565 MiB
2, 96 %, 44 %, 14565 MiB
3, 96 %, 45 %, 14545 MiB
0, 96 %, 45 %, 14569 MiB
1, 93 %, 43 %, 14565 MiB
2, 96 %, 46 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 96 %, 45 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 98 %, 42 %, 14565 MiB
3, 98 %, 41 %, 14545 MiB
0, 98 %, 41 %, 14569 MiB
1, 98 %, 42 %, 14565 MiB
2, 96 %, 46 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 96 %, 44 %, 14565 MiB
3, 96 %, 43 %, 14545 MiB
0, 99 %, 43 %, 14569 MiB
1, 96 %, 44 %, 14565 MiB
2, 98 %, 42 %, 14565 MiB
3, 98 %, 43 %, 14545 MiB
0, 98 %, 46 %, 14569 MiB
1, 98 %, 42 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 99 %, 44 %, 14565 MiB
3, 99 %, 44 %, 14545 MiB
0, 98 %, 42 %, 14569 MiB
1, 99 %, 44 %, 14565 MiB
2, 97 %, 45 %, 14565 MiB
3, 96 %, 44 %, 14545 MiB
0, 96 %, 44 %, 14569 MiB
1, 97 %, 45 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 98 %, 42 %, 14565 MiB
3, 98 %, 42 %, 14545 MiB
0, 98 %, 41 %, 14569 MiB
1, 98 %, 42 %, 14565 MiB
2, 96 %, 45 %, 14565 MiB
3, 96 %, 45 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 93 %, 43 %, 14565 MiB
2, 97 %, 46 %, 14565 MiB
3, 97 %, 46 %, 14545 MiB
0, 96 %, 43 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 98 %, 41 %, 14565 MiB
3, 98 %, 41 %, 14545 MiB
0, 98 %, 43 %, 14569 MiB
1, 98 %, 42 %, 14565 MiB
2, 96 %, 46 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 94 %, 45 %, 14565 MiB
2, 97 %, 41 %, 14565 MiB
3, 95 %, 42 %, 14545 MiB
0, 99 %, 44 %, 14569 MiB
1, 96 %, 43 %, 14565 MiB
2, 98 %, 45 %, 14565 MiB
3, 98 %, 45 %, 14545 MiB
0, 95 %, 44 %, 14569 MiB
1, 98 %, 43 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 99 %, 43 %, 14565 MiB
3, 99 %, 42 %, 14545 MiB
0, 98 %, 42 %, 14569 MiB
1, 99 %, 44 %, 14565 MiB
2, 96 %, 44 %, 14565 MiB
3, 96 %, 44 %, 14545 MiB
0, 96 %, 45 %, 14569 MiB
1, 96 %, 43 %, 14565 MiB
2, 96 %, 46 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 98 %, 42 %, 14565 MiB
3, 98 %, 41 %, 14545 MiB
0, 98 %, 41 %, 14569 MiB
1, 98 %, 41 %, 14565 MiB
2, 96 %, 46 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 96 %, 45 %, 14565 MiB
2, 96 %, 44 %, 14565 MiB
3, 96 %, 44 %, 14545 MiB
0, 96 %, 41 %, 14569 MiB
1, 96 %, 45 %, 14565 MiB
2, 98 %, 41 %, 14565 MiB
3, 98 %, 43 %, 14545 MiB
0, 98 %, 44 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 98 %, 41 %, 14565 MiB
2, 99 %, 43 %, 14565 MiB
3, 99 %, 44 %, 14545 MiB
0, 99 %, 43 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 98 %, 46 %, 14565 MiB
3, 98 %, 45 %, 14545 MiB
0, 96 %, 44 %, 14569 MiB
1, 96 %, 42 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 98 %, 45 %, 14565 MiB
2, 98 %, 42 %, 14565 MiB
3, 98 %, 42 %, 14545 MiB
0, 98 %, 42 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 96 %, 44 %, 14565 MiB
3, 96 %, 45 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 99 %, 43 %, 14565 MiB
2, 96 %, 46 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 96 %, 44 %, 14569 MiB
1, 96 %, 44 %, 14565 MiB
2, 98 %, 41 %, 14565 MiB
3, 98 %, 41 %, 14545 MiB
0, 98 %, 42 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 96 %, 46 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 93 %, 46 %, 14569 MiB
1, 98 %, 42 %, 14565 MiB
2, 97 %, 42 %, 14565 MiB
3, 97 %, 42 %, 14545 MiB
0, 99 %, 44 %, 14569 MiB
1, 96 %, 45 %, 14565 MiB
2, 98 %, 44 %, 14565 MiB
3, 98 %, 44 %, 14545 MiB
0, 96 %, 43 %, 14569 MiB
1, 96 %, 45 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 98 %, 41 %, 14565 MiB
2, 99 %, 43 %, 14565 MiB
3, 99 %, 43 %, 14545 MiB
0, 98 %, 41 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 96 %, 44 %, 14565 MiB
3, 96 %, 44 %, 14545 MiB
0, 98 %, 42 %, 14569 MiB
1, 98 %, 42 %, 14565 MiB
2, 96 %, 46 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 96 %, 44 %, 14569 MiB
1, 98 %, 46 %, 14565 MiB
2, 98 %, 41 %, 14565 MiB
3, 98 %, 41 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 96 %, 45 %, 14565 MiB
3, 96 %, 45 %, 14545 MiB
0, 98 %, 41 %, 14569 MiB
1, 99 %, 43 %, 14565 MiB
2, 96 %, 45 %, 14565 MiB
3, 96 %, 45 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 96 %, 44 %, 14565 MiB
2, 98 %, 41 %, 14565 MiB
3, 98 %, 42 %, 14545 MiB
0, 96 %, 44 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 98 %, 42 %, 14569 MiB
1, 98 %, 42 %, 14565 MiB
2, 97 %, 42 %, 14565 MiB
3, 98 %, 44 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 98 %, 45 %, 14565 MiB
3, 98 %, 46 %, 14545 MiB
0, 99 %, 44 %, 14569 MiB
1, 96 %, 44 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 97 %, 45 %, 14569 MiB
1, 98 %, 42 %, 14565 MiB
2, 99 %, 43 %, 14565 MiB
3, 98 %, 42 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 96 %, 44 %, 14565 MiB
3, 96 %, 44 %, 14545 MiB
0, 98 %, 42 %, 14569 MiB
1, 99 %, 44 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 96 %, 44 %, 14569 MiB
1, 96 %, 45 %, 14565 MiB
2, 98 %, 41 %, 14565 MiB
3, 98 %, 41 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 96 %, 46 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 98 %, 41 %, 14569 MiB
1, 98 %, 42 %, 14565 MiB
2, 96 %, 45 %, 14565 MiB
3, 96 %, 45 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 96 %, 45 %, 14565 MiB
2, 98 %, 41 %, 14565 MiB
3, 98 %, 41 %, 14545 MiB
0, 96 %, 43 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 98 %, 43 %, 14569 MiB
1, 98 %, 42 %, 14565 MiB
2, 97 %, 42 %, 14565 MiB
3, 98 %, 43 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 98 %, 46 %, 14565 MiB
3, 98 %, 46 %, 14545 MiB
0, 99 %, 44 %, 14569 MiB
1, 96 %, 44 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 96 %, 43 %, 14569 MiB
1, 98 %, 43 %, 14565 MiB
2, 99 %, 43 %, 14565 MiB
3, 99 %, 42 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 96 %, 44 %, 14565 MiB
3, 96 %, 44 %, 14545 MiB
0, 98 %, 42 %, 14569 MiB
1, 99 %, 44 %, 14565 MiB
2, 96 %, 46 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 96 %, 45 %, 14569 MiB
1, 97 %, 45 %, 14565 MiB
2, 98 %, 42 %, 14565 MiB
3, 98 %, 41 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 96 %, 46 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 98 %, 41 %, 14569 MiB
1, 99 %, 42 %, 14565 MiB
2, 96 %, 44 %, 14565 MiB
3, 96 %, 44 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 96 %, 44 %, 14565 MiB
2, 98 %, 42 %, 14565 MiB
3, 98 %, 43 %, 14545 MiB
0, 96 %, 44 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 98 %, 43 %, 14569 MiB
1, 98 %, 41 %, 14565 MiB
2, 98 %, 44 %, 14565 MiB
3, 99 %, 44 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 98 %, 46 %, 14565 MiB
3, 96 %, 44 %, 14545 MiB
0, 99 %, 44 %, 14569 MiB
1, 96 %, 43 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 96 %, 44 %, 14569 MiB
1, 98 %, 43 %, 14565 MiB
2, 99 %, 43 %, 14565 MiB
3, 98 %, 42 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 96 %, 44 %, 14565 MiB
3, 96 %, 44 %, 14545 MiB
0, 98 %, 42 %, 14569 MiB
1, 99 %, 44 %, 14565 MiB
2, 96 %, 46 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 96 %, 45 %, 14569 MiB
1, 96 %, 43 %, 14565 MiB
2, 98 %, 42 %, 14565 MiB
3, 98 %, 42 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 96 %, 46 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 98 %, 41 %, 14569 MiB
1, 98 %, 42 %, 14565 MiB
2, 96 %, 44 %, 14565 MiB
3, 96 %, 44 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 96 %, 45 %, 14565 MiB
2, 98 %, 42 %, 14565 MiB
3, 98 %, 43 %, 14545 MiB
0, 96 %, 42 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 98 %, 44 %, 14569 MiB
1, 98 %, 41 %, 14565 MiB
2, 98 %, 44 %, 14565 MiB
3, 99 %, 44 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 97 %, 45 %, 14565 MiB
3, 96 %, 45 %, 14545 MiB
0, 99 %, 43 %, 14569 MiB
1, 96 %, 43 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 95 %, 44 %, 14569 MiB
1, 98 %, 43 %, 14565 MiB
2, 98 %, 42 %, 14565 MiB
3, 98 %, 42 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 96 %, 45 %, 14565 MiB
3, 96 %, 45 %, 14545 MiB
0, 98 %, 42 %, 14569 MiB
1, 99 %, 44 %, 14565 MiB
2, 96 %, 46 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 96 %, 45 %, 14569 MiB
1, 95 %, 44 %, 14565 MiB
2, 98 %, 41 %, 14565 MiB
3, 98 %, 41 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 96 %, 46 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 98 %, 41 %, 14569 MiB
1, 98 %, 42 %, 14565 MiB
2, 96 %, 43 %, 14565 MiB
3, 96 %, 43 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 96 %, 45 %, 14565 MiB
2, 98 %, 44 %, 14565 MiB
3, 98 %, 44 %, 14545 MiB
0, 96 %, 42 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 98 %, 44 %, 14569 MiB
1, 98 %, 41 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 99 %, 43 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 99 %, 44 %, 14565 MiB
3, 96 %, 44 %, 14545 MiB
0, 98 %, 43 %, 14569 MiB
1, 98 %, 42 %, 14565 MiB
2, 98 %, 46 %, 14565 MiB
3, 96 %, 43 %, 14545 MiB
0, 93 %, 43 %, 14569 MiB
1, 99 %, 45 %, 14565 MiB
2, 97 %, 47 %, 14565 MiB
3, 97 %, 47 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 99 %, 42 %, 14565 MiB
3, 98 %, 42 %, 14545 MiB
0, 98 %, 42 %, 14569 MiB
1, 99 %, 42 %, 14565 MiB
2, 96 %, 45 %, 14565 MiB
3, 96 %, 45 %, 14545 MiB
0, 96 %, 46 %, 14569 MiB
1, 96 %, 44 %, 14565 MiB
2, 97 %, 45 %, 14565 MiB
3, 96 %, 45 %, 14545 MiB
0, 96 %, 43 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 98 %, 41 %, 14565 MiB
3, 98 %, 41 %, 14545 MiB
0, 98 %, 43 %, 14569 MiB
1, 98 %, 41 %, 14565 MiB
2, 96 %, 46 %, 14565 MiB
3, 96 %, 46 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 96 %, 46 %, 14565 MiB
2, 96 %, 41 %, 14565 MiB
3, 97 %, 42 %, 14545 MiB
0, 99 %, 43 %, 14569 MiB
1, 97 %, 42 %, 14565 MiB
2, 98 %, 45 %, 14565 MiB
3, 98 %, 45 %, 14545 MiB
0, 96 %, 44 %, 14569 MiB
1, 98 %, 43 %, 14565 MiB
2, 96 %, 47 %, 14565 MiB
3, 96 %, 47 %, 14545 MiB
0, 96 %, 47 %, 14569 MiB
1, 96 %, 47 %, 14565 MiB
2, 99 %, 43 %, 14565 MiB
3, 98 %, 43 %, 14545 MiB
0, 98 %, 41 %, 14569 MiB
1, 99 %, 43 %, 14565 MiB
